A,B,C,E,ehomo,elumo,egap,R2,mu,alpha,zpve,U0,U,H,G,Cv,U0_atom,U_atom,H_atom,G_atom,f_name
0.60774,0.19238,0.14714,-33522.73957566217,-1.6144515328257085,-5.179687329738305,97.01500753768123,6770.9332,3.7428,208.09,6.05439733349159,-33516.685180777706,-33516.26373083096,-33516.23804328255,-33517.86876722422,62.424,-145.88704332415364,-146.62153305312677,-147.36677128235897,-136.1530679532152,1484
0.2354,0.02065,0.02002,-69082.71700845814,-0.5327989383571107,-4.712195717839675,113.72717911549732,50904.7557,2.7704,408.28,15.235655035043218,-69067.4813591375,-69066.47987128625,-69066.45418373785,-69069.5240090408,137.559,-302.74370385606016,-304.4008772597299,-306.1484741075401,-280.5700705693598,77
0.92942,0.33822,0.31806,-18807.12125582706,-1.66642528013225,-6.34487887930171,127.30720688409048,3746.5825,2.0416,141.89,6.112874602057955,-18801.00838514344,-18800.646909091494,-18800.621221543086,-18802.143725802536,51.852,-134.74746380356373,-135.46486478471343,-136.15875512834464,-126.04871839900807,3170
1.15996,0.20219,0.17547,-21318.32354386622,-1.2890033559742764,-5.645818372335715,118.55497524697101,5786.6627,5.8693,175.8,6.146997680132511,-21312.176558730534,-21311.803327359827,-21311.77763981142,-21313.289150670913,55.964,-144.35942332310879,-145.10360030810625,-145.8231509887628,-135.12287208516864,2156
0.45213,0.07087,0.06847,-42780.336473451,-1.3020648212659724,-5.757657168895865,121.2428433385737,15878.0283,1.5636,252.92,13.285251730360672,-42767.05123124463,-42766.429369439815,-42766.4036818914,-42768.523639342406,93.499,-240.69937632625806,-242.2352685850201,-243.64887287918827,-222.98217894143454,1723
0.44355,0.19768,0.14899,-26376.47436938615,-1.4525437859807233,-6.056438187443417,125.27834777362453,7113.4836,0.9115,192.68,7.146145352175228,-26369.32821442835,-26368.848096733338,-26368.82240918493,-26370.672048727167,66.979,-161.14204565363616,-161.9719929273815,-162.8200357728383,-150.33175111636228,788
0.67465,0.39454,0.32644,-18359.285617735626,0.04571512852093697,-5.887455480232097,161.4497957832088,3804.5356,1.4399,158.35,7.9669496002142415,-18351.318652461654,-18350.950264717656,-18350.92457716925,-18352.46384364249,55.475,-156.9802274295289,-157.92190465428575,-158.7700563452927,-146.45472725838408,3134
0.45825,0.0602,0.05588,-35682.459872929874,-0.7412381553037637,-4.956009736618006,114.6897765036746,18093.4853,4.8702,267.93,10.76811688894863,-35671.691740530434,-35671.012517123876,-35670.98680236409,-35673.254980234764,95.523,-222.05886939986522,-223.26768080122565,-224.50122735248442,-206.34026668567094,2586
0.36932,0.06332,0.0548,-34163.879845283634,-1.7219365076219593,-5.860244094207729,112.60908522615297,18317.8524,4.4333,265.72,11.685004541039685,-34152.194829041706,-34151.497129104035,-34151.47144155563,-34153.81409698985,97.205,-231.56043232630327,-232.8663611644006,-234.17707920640532,-215.03688960213185,3916
0.52291,0.08375,0.07857,-29367.330783457488,-1.6936366661566171,-6.201746988813539,122.67193023025227,13039.3267,5.2311,217.23,9.832398957728714,-29357.498379329594,-29356.920327856275,-29356.894640307873,-29358.96069200316,81.565,-204.51653238291692,-205.63385910446232,-206.7389679136977,-190.6383173397153,1836
0.26149,0.07369,0.06747,-45136.494649945445,-2.258817153882725,-6.223243983772789,107.87754883349702,15586.4481,3.8231,271.52,8.453543605101977,-45128.04109872115,-45127.400379425824,-45127.37469187742,-45129.59473280621,90.42,-206.19849536813854,-207.17609161984728,-208.2296620655252,-192.50659668373555,1620
0.31565,0.13388,0.10142,-31120.234989348588,-1.4639725681109577,-6.417805393847014,134.80065732128583,10177.7403,1.9483,186.39,9.625619635329548,-31110.609366447898,-31109.9808378535,-31109.9551503051,-31112.183545129406,83.308,-181.14758454489856,-182.17590282275341,-183.2553512949671,-167.85504016309642,3034
0.62963,0.15099,0.13072,-42983.38453359102,-1.1322657724739211,-5.8724892179186945,128.98805001575383,8164.526,2.0944,205.6,8.08613547100097,-42975.29839022872,-42974.766761379964,-42974.74107383155,-42976.68380352538,72.158,-161.53935910302243,-162.43338918565132,-163.35865794502024,-149.9534312255637,2490
0.67235,0.02871,0.02795,-38853.656923961695,-1.927110358245688,-5.56173518952042,98.9031793375674,35545.5367,6.657,357.72,12.020167182701815,-38841.63673963582,-38840.863201565306,-38840.8375140169,-38843.376390755744,107.516,-258.0325394151514,-259.37822408825014,-260.76597756407136,-240.33830844145268,2905
0.71849,0.28091,0.20589,-23295.12995692338,-2.4555554748389,-6.187597068080867,101.55402445270173,5094.4314,7.1552,185.17,6.92739301992534,-23288.202567087188,-23287.77689937561,-23287.751211827202,-23289.37434379217,61.009,-152.36972066126327,-153.17705527322687,-153.9737230218634,-142.1900499951007,3036
0.13339,0.10971,0.07965,-44342.697156130984,-0.6650462744355354,-5.3829563833403276,128.3808732016728,14850.0934,5.9468,289.77,13.330259362844975,-44329.36689132586,-44328.4587113173,-44328.43302376889,-44331.23215020367,124.233,-276.5105671519268,-277.9527978226324,-279.4947854344573,-256.99023448490334,1906
0.41479,0.02714,0.02661,-61386.518714659986,-2.532563697287859,-5.868951737735527,90.78774289570369,35934.1496,5.1195,301.11,12.16425147170084,-61374.35446699787,-61373.57069744621,-61373.54498268642,-61376.15670430565,110.239,-250.41667112476716,-251.79065563406039,-253.20409666153864,-232.44689765356452,2412
0.20544,0.04457,0.04143,-70686.85029853915,-2.025343461793654,-5.8754824703813755,104.76761881015508,24239.0233,2.9169,280.87,11.500511343794475,-70675.34977739926,-70674.5434223972,-70674.51773484879,-70677.1846139475,111.733,-234.55194326861238,-235.82627967972076,-237.18837282192544,-217.26503953324573,1015
1.0005,0.17371,0.15991,-25412.53588567287,-2.0416702934082744,-5.918748574160119,105.50067374422854,6506.2215,3.4819,175.84,6.332933080837012,-25406.202947993308,-25405.7520281155,-25405.726313355706,-25407.40928315854,64.972,-153.3786372208815,-154.12218834400483,-154.89308691008773,-143.4220999201316,3554
0.25285,0.02927,0.02805,-49317.4894085483,-0.46776372575887293,-5.693166184018114,142.19044342436976,35662.9811,4.6669,313.92,13.634264967509207,-49303.85514548559,-49303.01336125893,-49302.98767371052,-49305.769330435476,118.16,-274.6665603676229,-276.175186817607,-277.71722885241616,-255.27708725950652,3027
0.2261,0.17679,0.11322,-33323.96702727089,-1.3785288159944444,-5.362819957682296,108.41808428993501,9544.5288,1.8633,249.85,9.42207846786728,-33314.54493710213,-33313.90002725335,-33313.87433970494,-33316.029399843916,90.305,-205.49627833673003,-206.54674668282678,-207.65180106925254,-191.39068495189713,1538
0.25065,0.09847,0.07521,-61720.53233894829,-1.521116478762129,-6.364471077239254,131.79439163205527,13620.7135,4.5936,241.11,9.567768228641743,-61710.964563916794,-61710.257938644514,-61710.23225109611,-61712.62938372515,95.295,-190.71461807180458,-191.74190230917884,-192.8727530915712,-176.50641055603774,2021
1.04296,0.41558,0.29773,-20761.12889166674,-1.6294177951391107,-5.724731391806381,111.43915916975293,3459.7536,6.2693,141.22,4.80593894269362,-20756.322964043982,-20756.009516088365,-20755.98382853996,-20757.343663133754,46.432,-119.20682355396275,-119.81812734100095,-120.40915864545605,-111.53098136144035,488
0.99157,0.13819,0.12677,-33818.125666314525,-1.1899539108455794,-5.862693118949923,127.1517103829234,8023.6109,4.8737,185.2,7.804334357332623,-33810.32131535825,-33809.86702126857,-33809.84133372016,-33811.566453959946,64.919,-155.20778659311327,-156.1020887922059,-156.97590082179522,-144.2120192473958,3543
0.21815,0.03557,0.03286,-49957.131116664656,-0.3159241917429037,-5.956300286873746,153.48245124721848,30934.9626,7.8672,308.16,15.133721182995941,-49941.997386501906,-49941.085587379,-49941.059899830594,-49943.98874294256,125.83,-287.5592062204305,-289.19047438721464,-290.86109022099845,-266.79963982598565,2897
0.18137,0.04822,0.04274,-61058.28279090328,-1.1017890201266296,-5.25560709674629,113.03114715789225,23789.3088,6.9748,288.39,12.160931682605868,-61046.121857860104,-61045.320128793675,-61045.29444124527,-61047.88531894281,113.529,-243.7307247303761,-245.08674972492736,-246.50024517376005,-225.67520818665798,2511
0.49188,0.1783,0.14143,-32141.674716450507,-0.63130415576532,-5.76990229260683,139.82837752568864,7498.8294,1.9085,201.1,7.608575646273326,-32134.066139715775,-32133.59051189946,-32133.564824351048,-32135.410300551222,65.999,-163.3261131311301,-164.19908160356863,-165.07289363179734,-152.3275430174799,3857
1.58168,0.14097,0.13153,-31012.365522293752,-0.8019195461381027,-5.492890382878772,127.64781826759938,7652.2092,2.1235,191.15,6.033145241006559,-31006.33239637283,-31005.9251235582,-31005.899436009797,-31007.49603687339,58.822,-137.09047298682708,-137.80060852529277,-138.5201864175433,-127.85160878459646,755
0.45759,0.09065,0.0783,-51017.1355150191,-1.3151262865576687,-6.470323368874043,140.28005783860257,12972.8712,1.9988,215.06,8.185620298306056,-51008.94990043519,-51008.35435204066,-51008.32863728087,-51010.481139549556,79.097,-173.50442323430616,-174.4115964163866,-175.38813142980507,-161.17195097163494,74
0.34103,0.19348,0.14657,-36697.17969301396,-1.4773061472628977,-5.710037243353223,115.17847979305692,7546.5649,2.5809,229.16,7.72319000420796,-36689.456490492514,-36688.94023607686,-36688.91454852845,-36690.77850125973,73.646,-174.65666215782403,-175.56606667616143,-176.4912265897874,-162.71402021743415,669
0.41481,0.09402,0.08238,-41658.365265462126,-0.6669510714572412,-5.382412155619841,128.3142318440298,12763.9461,2.4336,231.86,9.478923053272183,-41648.886344585764,-41648.23136652415,-41648.20565176436,-41650.4409854921,89.767,-196.40900876351952,-197.44940889417194,-198.55449049219897,-182.44094172718906,1324
0.20466,0.05967,0.04994,-49508.67961361366,-0.42803510216329677,-5.529625754011668,138.82135256574932,20125.8986,10.5893,264.4,11.871239266990454,-49496.808362645774,-49496.043124048,-49496.01743649959,-49498.556503718144,107.094,-240.1169982425563,-241.43245106316317,-242.79454420355614,-222.90824560560577,1878
0.14069,0.03552,0.03058,-64159.647739540604,-1.7801688737141053,-5.68690756523251,106.3077746312387,32633.6032,9.6885,325.7,14.854586785157982,-64144.793162007314,-64143.90691437589,-64143.881226827485,-64146.715809698246,124.943,-291.4841765468882,-293.14099620254274,-294.81153040515346,-270.43132582775434,1265
0.1301,0.06538,0.05232,-61740.478371980586,-1.852551160538922,-6.017798019288816,113.34214016022644,21309.7568,5.1153,301.95,14.226928955119927,-61726.251430780336,-61725.29152192694,-61725.26583437854,-61728.31729199592,128.525,-270.5928798238674,-272.09897561232356,-273.7181891381406,-250.42780058341305,544
0.3466,0.04801,0.04476,-49765.00509870034,-0.6062696806229022,-5.23492644336777,125.95216594534861,22403.0869,1.5261,292.5,10.251862473294334,-49754.75325418656,-49753.99789332192,-49753.972205773505,-49756.42468636172,103.055,-224.36800041015522,-225.50067435082747,-226.7341936922894,-208.517286415532,3424
0.912,0.16295,0.13955,-33136.100917774456,-2.166298441399876,-5.911129386073297,101.9020404315043,7156.886,4.5482,187.63,5.898285611869795,-33130.202626992424,-33129.74131236515,-33129.715624816745,-33131.48129002171,62.218,-133.9388774688705,-134.59497119470325,-135.31454908692103,-124.80855948549288,583
0.62306,0.10541,0.09477,-25552.394800881513,-1.0794756835866484,-5.359826705219616,116.47428396944939,11068.1953,2.6234,235.91,10.047368907321214,-25542.34744435537,-25541.78408703051,-25541.758399482103,-25543.786953887447,80.432,-203.5183915321577,-204.65041240215942,-205.7555484227778,-189.72600120047719,678
0.31916,0.02813,0.02671,-104489.58847055673,-0.4225928249584233,-5.887183366371853,148.69908268750683,35779.4724,1.7428,294.22,15.949654592936591,-104473.63881650801,-104472.73991558209,-104472.71422803368,-104475.66576544159,122.568,-278.77471773998695,-280.45741542639735,-282.1538004441245,-258.06290732130583,3644
3.05008,1.09075,1.0263,-11008.864022587055,0.9181121644621507,-6.543249883419348,203.03400295246675,1294.2271,3.3907,78.23,5.386303383821326,-11003.477717869877,-11003.222475068967,-11003.196787520561,-11004.428701388657,34.868,-89.73580403414053,-90.32825033065092,-90.86804259522069,-83.33122337389432,1018
0.17723,0.04348,0.03806,-61018.190904284034,-0.6879038386960039,-5.708132446331517,136.60737857294163,27139.5347,4.7689,303.93,13.673530997542368,-61004.517362946164,-61003.655496716616,-61003.62980916821,-61006.40414603033,120.648,-267.98382492575183,-269.4723693702399,-271.0144114080176,-248.662380276568,2874
0.22647,0.03199,0.02849,-57725.57968750697,-1.8299657101386972,-5.074651379684247,88.29239428173645,33901.8253,2.821,366.36,12.155489405400994,-57713.42419837368,-57712.57373371487,-57712.54804616647,-57715.244123082375,119.557,-267.5567150070565,-268.94106705705053,-270.4058559683326,-248.58841972699156,245
0.57599,0.11425,0.10657,-35259.349367951276,-1.3820662961776125,-5.372071828930581,108.57358079110212,10114.1545,2.9181,225.65,8.507476572202272,-35250.84191369241,-35250.2915089873,-35250.265821438894,-35252.25309617164,77.365,-180.52232131783967,-181.474638191954,-182.45125483654556,-168.20827116962028,478
0.3367,0.11212,0.0924,-29220.459019122834,-0.18667010812715928,-5.879836292145273,154.9189427341907,11552.3578,6.3042,201.17,11.549600684182433,-29208.90940864255,-29208.27892082837,-29208.253206068577,-29210.460675337028,87.599,-206.8692016071982,-208.12674860093466,-209.36043120913018,-191.70816019264385,971
0.21269,0.07239,0.05794,-46177.48161388389,-1.7962235914684817,-5.818882787450692,109.46213222634267,17592.092,6.3285,290.95,10.647461603316586,-46166.8341547296,-46166.14279504488,-46166.11710749647,-46168.45573564556,100.305,-234.3856272699195,-235.62083371311746,-236.8800950243749,-218.22590078040957,2644
0.18762,0.0404,0.0342,-43401.716425845,-1.2280498512796938,-5.979702078854702,129.29904301808804,28117.2347,9.2597,297.52,10.780280378501523,-43390.93614818763,-43390.17322255766,-43390.14753500926,-43392.72551450982,107.081,-249.41379548550321,-250.65449863130198,-251.96508061637724,-232.5356067672692,3071
0.47787,0.05586,0.05493,-52583.94064154186,-0.8299472737432009,-5.773984000510485,134.53409189071365,18246.3555,2.8405,233.83,9.546842672789003,-52574.393781453786,-52573.77681769846,-52573.751102938666,-52575.943769213125,85.215,-195.59345631929318,-196.67187075362017,-197.77692514324008,-181.61608298282226,3404
0.25131,0.09081,0.07555,-37029.25765141214,-0.1942892962139821,-5.409079313923721,141.9016642079166,14166.8149,3.3455,260.26,12.368881094604083,-37016.888758344525,-37016.17135736338,-37016.14566981497,-37018.47918222349,103.13,-250.33329543065338,-251.735117193115,-253.12292509170948,-232.7187393952263,592
0.38335,0.04931,0.04896,-35835.96758491135,-1.024236569957183,-5.049616904541829,109.53617817927939,22111.9182,3.2797,305.76,12.990035403382313,-35822.977550052194,-35822.223631391,-35822.19794384259,-35824.65537690307,105.966,-257.27418529805436,-258.71655202566035,-260.1557894438738,-239.16117109341576,989
0.27594,0.02939,0.02769,-39443.22439189977,-2.0169079321261,-5.541870877722633,95.91912743421788,36341.5966,3.715,371.58,14.042816717279056,-39429.181558039316,-39428.39204688521,-39428.36633212541,-39430.957645205126,113.731,-287.6501194601078,-289.2495503078826,-290.8172254680976,-267.7599024228548,3285
0.28202,0.0773,0.0655,-35013.62558498484,-1.3861480040812673,-6.565563219959328,140.9390668197393,15165.7188,2.5706,229.2,9.327355633116458,-35004.29823914782,-35003.69670424837,-35003.67101669996,-35005.82019917955,85.4,-208.11861239650898,-209.2124556919298,-210.31748286697984,-193.9483647584857,1729
0.40921,0.03449,0.03205,-47304.14615928376,-0.7970214966537166,-5.100502196407396,117.10367456941144,30915.3477,1.1524,316.19,12.4982168123779,-47291.647925872436,-47290.84848256242,-47290.82279501401,-47293.45097952179,110.029,-248.46251264515013,-249.82082339870976,-251.23434605873626,-230.7338592668093,2749
0.42949,0.13295,0.10459,-28412.2188321033,-1.6065602308786422,-5.7625552183802515,113.0903839202416,9909.1119,0.5204,215.39,8.674962653182252,-28403.543867001095,-28402.96597879609,-28402.940291247687,-28404.98590719207,78.895,-182.91986211666517,-183.88322681608042,-184.8855037975227,-170.24088006693273,2849
0.3443,0.02961,0.02809,-53395.18753542178,-1.4571697216048658,-4.960635672242148,95.33416440601783,35479.5349,3.3917,381.22,13.359021797872733,-53381.828504099925,-53380.97833876636,-53380.952624006575,-53383.63316322106,119.514,-278.4546846301091,-279.9549299732025,-281.4968631638476,-258.721885459694,3734
0.32708,0.05081,0.04524,-51295.859133311125,-0.3072165482151062,-5.824052950795321,150.1207649838917,21571.9551,1.2833,255.85,12.614572699018094,-51283.24456278901,-51282.57195174927,-51282.54626420086,-51284.89359999348,95.419,-232.85397999107226,-234.26206036708754,-235.62426235462044,-216.00607754289376,3142
0.40513,0.07459,0.06952,-52447.806879255244,-1.00029055025574,-5.35275174485328,118.43650172227225,14582.1928,2.6167,243.69,8.828326024815587,-52438.97855023718,-52438.351028464065,-52438.32534091567,-52440.496156447145,89.347,-189.11858864896203,-190.10938242026896,-191.1630345017038,-175.67303464094584,850
0.13794,0.03845,0.03555,-69758.232984213,-1.5001637115233661,-5.665954797993747,113.35694935081375,30221.2342,6.5294,324.76,13.449499656403754,-69744.78350578147,-69743.71284658696,-69743.68715903856,-69746.97247130744,140.701,-275.2772110824153,-276.67255652976746,-278.2916612100089,-254.751798668236,1950
0.17148,0.08892,0.06337,-52719.133741588426,-1.0615161688105663,-5.704322852288105,126.33720490061953,16358.7326,10.6573,287.86,10.820988611993975,-52708.31276739846,-52707.5541139561,-52707.5284264077,-52710.008009536396,104.365,-221.2806509729926,-222.44856365594023,-223.70790660155762,-205.34846609694068,3596
0.64525,0.19926,0.18882,-36224.9606448444,-1.7815294430153235,-6.3916824632636215,125.44865346537897,5681.4186,7.3061,139.73,4.610044174704202,-36220.35061754076,-36219.92846009798,-36219.90277254957,-36221.59415067069,58.177,-110.46312494335143,-111.00425056322274,-111.62094220628205,-102.42575227481575,1020
1.00693,0.31202,0.27419,-19714.646838121196,-0.9475004613684673,-6.332905869450989,146.54434545704848,4061.6176,4.3011,137.23,6.1274326935809915,-19708.519401781286,-19708.147367711565,-19708.121652951773,-19709.664511327966,52.417,-131.3187475303348,-132.02559049370757,-132.7194536259558,-122.60310385506091,1425
3.55458,0.47655,0.42132,-13948.619014195987,-0.5398738987234462,-5.889088163393559,145.55953428299023,2526.0976,3.9431,111.14,4.566614802609311,-13944.052393053124,-13943.779925444864,-13943.754237896455,-13945.076820102784,37.644,-96.92788220592593,-97.46457237247523,-97.97856824309201,-90.5533157044647,3312
0.29145,0.10811,0.08503,-31746.912469612183,-1.4166247564285588,-6.002287529254927,124.78223988894858,12424.0163,1.9765,280.24,10.864145870228622,-31736.048325646752,-31735.440423282966,-31735.414735734557,-31737.49322303326,90.567,-235.31674647588443,-236.5968789200124,-237.83045268266505,-219.53961207035172,711
0.63502,0.22534,0.18851,-30865.230319088718,-0.3986468052569801,-5.649627966379127,142.88647538197486,5725.1554,3.0286,176.04,7.680794664781996,-30857.549517348976,-30857.13756417595,-30857.11187662755,-30858.75680491272,59.969,-155.8793091774205,-156.77742097054215,-157.6255454517559,-145.27922259588377,1937
0.14503,0.08478,0.05537,-45194.7859240624,-1.4032911772766188,-5.911129386073297,122.6645256349586,17611.9927,8.9942,267.47,9.585237938469385,-45185.20068313068,-45184.498357257384,-45184.47266970898,-45186.84767948119,97.357,-213.31364694898366,-214.38376191318093,-215.54021860801004,-198.54121134176967,1196
0.54859,0.1826,0.14087,-41410.59581757081,-1.772821799487526,-6.231135285719855,121.3168892915104,6909.1059,6.706,168.97,4.780414662602764,-41405.81541433698,-41405.405474806525,-41405.37978725812,-41407.07726072971,54.93,-116.1674205852687,-116.72076411485614,-117.33751018089242,-108.2615333375361,2015
0.13622,0.12382,0.06922,-48218.829288011,-1.0729449509408004,-5.303499136149176,115.11924303070754,15030.8842,3.4776,296.45,12.743663514317692,-48206.08562803417,-48205.34101566699,-48205.31532811859,-48207.713331511986,107.298,-251.1689026737149,-252.6205756927302,-254.05981311115465,-232.8533541264187,1495
0.27139,0.02647,0.0255,-56258.57279542784,-1.4615235433687646,-6.013444197524917,123.86407007253332,39791.2734,8.3802,339.11,14.015605331254688,-56244.557199892675,-56243.6414551188,-56243.615767570394,-56246.53046076162,127.847,-278.6322389212801,-280.18249879185896,-281.8016034719112,-258.03896130681824,219
0.21798,0.10347,0.08764,-56551.75067285244,-1.6487378792164111,-5.957660856174964,117.25176647528487,12505.0153,3.5882,257.18,9.198754622765298,-56542.55191822967,-56541.83688463911,-56541.811197090705,-56544.227758649366,97.707,-206.8932020543507,-207.9120779760633,-209.04281991269818,-192.4072751292988,2421
0.15294,0.02511,0.02406,-75944.61015742287,-1.646560968334462,-6.162018365217962,122.87185430318137,42008.5022,9.1212,359.88,11.597846471603637,-75933.0122861889,-75932.1300658426,-75932.1043510828,-75934.95517915105,122.903,-268.4779020628048,-269.7919670974952,-271.2310412507941,-249.91541018478165,383
0.18803,0.07322,0.06194,-56708.56250724549,-1.3836989793390744,-6.183787474037456,130.61706098036154,17326.7961,6.8344,266.85,11.948764505773877,-56696.61372450809,-56695.84873081279,-56695.82304326438,-56698.35073612357,105.778,-234.85415291815298,-236.1698506386092,-237.5319982019937,-217.7253473368619,2721
1.32683,0.87795,0.78692,-13239.495595859258,1.8362243289243014,-5.481189486888294,199.11697204211464,1919.8359,0.7322,114.94,8.379555846501722,-13231.116038434497,-13230.787379314093,-13230.7616645543,-13232.09902254324,50.701,-131.57379985155058,-132.51667437729157,-133.33922015404096,-121.70553628703965,1790
0.25774,0.19742,0.13024,-38706.87846583704,-0.598922606396323,-5.631940565463288,136.95539455174415,8298.9629,6.9397,195.3,7.525880244145273,-38699.35259266785,-38698.79718106771,-38698.77146630792,-38700.79623833061,74.867,-160.0366375228259,-160.86835353407514,-161.7677714779129,-148.57841267164622,1534
0.10062,0.0825,0.05841,-56874.55048740913,-2.0555481002807015,-6.548964274484464,122.27208208439399,19126.3285,3.7259,343.99,12.179190522628218,-56862.371283825036,-56861.47409721642,-56861.44838245663,-56864.2543389493,124.729,-282.0440025036587,-283.420163926472,-284.91058596337825,-262.63836582740623,3382
0.50241,0.21257,0.18207,-31776.90072016431,-0.8843700457919355,-5.890992960415264,136.23714880825804,6526.8498,3.5801,187.44,9.629782977391274,-31767.27094208497,-31766.744184074312,-31766.718469314517,-31768.65066820195,72.5,-173.90481156196984,-174.95783777572797,-175.9859383627154,-161.31053856046128,683
0.7196,0.02604,0.02557,-49698.53759711131,-1.9254776750842262,-5.893169871297214,107.96640397702107,38823.214,5.6181,291.48,12.8476382203168,-49685.68994011514,-49684.85999284139,-49684.834305292985,-49687.51672209311,114.421,-249.0363735623614,-250.44124299742543,-251.90619517563755,-230.60561200665688,3338
0.89617,0.19702,0.16385,-31077.788020943583,-1.3477799497869094,-5.313295235117947,107.90716721467169,6449.6199,2.1293,185.39,7.210935662299246,-31070.577063784287,-31070.099123000156,-31070.073435451744,-31071.861522838793,66.089,-146.88265351601513,-147.67624637541667,-148.49868330682875,-136.60496744091142,608
3.24872,1.8056,1.29102,-9938.977176733133,0.9670926593060118,-6.366920101981448,199.56865235502858,972.8576,4.0137,68.74,4.625881201370383,-9934.351286307103,-9934.145051212425,-9934.119336452632,-9935.224227570765,28.852,-77.68535057879126,-78.2112106137065,-78.67385859889328,-72.17836469794747,7
0.31994,0.10815,0.0928,-42445.03150535541,-1.392406622866872,-5.60908300120282,114.7416086707303,11245.2733,2.6204,209.15,7.4712669923943675,-42437.56023156017,-42436.978805874984,-42436.95311832658,-42439.04066701682,78.996,-168.60972074673919,-169.45395399555127,-170.3790594877937,-156.67926950247784,1084
0.46351,0.11505,0.09722,-27539.440835125064,-1.0070933967618316,-5.59874267451356,124.94514098540934,10742.3429,5.9116,223.8,9.349832237972585,-27530.09100207075,-27529.509385905865,-27529.483698357457,-27531.55524675272,80.092,-193.1804866562561,-194.2171860410126,-195.2708925420411,-179.9705560424227,3853
0.58986,0.05089,0.04876,-30714.288012498437,-1.8759529525198777,-5.062406255973282,86.70781088889079,20441.4959,4.4173,273.16,11.056802483281142,-30703.231189334503,-30702.56282327097,-30702.537135722567,-30704.850538916817,93.445,-222.31898303886555,-223.53865178325213,-224.77227996867805,-206.9170664352314,3535
2.2387,0.45668,0.38188,-14986.772578958953,-1.2315873314628616,-6.325558795224409,138.61402389752652,2759.279,3.2512,122.93,4.771734230460991,-14982.000834850758,-14981.726680136562,-14981.700992588156,-14982.9912204565,40.205,-105.02658933727253,-105.6001237204946,-106.13980713951787,-98.22216457078139,2068
0.51422,0.20006,0.14464,-25803.709765757223,-1.4552649245831601,-5.128529924012494,99.95463186926874,6959.4321,5.7274,208.68,6.911338302170964,-25796.79842114201,-25796.345623678568,-25796.319936130163,-25798.01596739829,65.816,-159.40936064853668,-160.2280968312407,-161.05042491690256,-148.76040241900046,3191
0.65216,0.2437,0.19452,-32223.92574739291,-0.7472246602291245,-5.833849049764093,138.4140998245974,5649.5965,5.4916,164.85,7.918486121704844,-32216.00726943462,-32215.562363273126,-32215.536675724714,-32217.226094626036,63.361,-150.71864260386428,-151.62233273113088,-152.49619918212557,-139.8000739651252,527
0.17122,0.05584,0.04285,-38715.96905900995,-1.701527968103684,-5.4814616007485375,102.85723322438787,23229.9362,4.1082,345.9,11.423557544117564,-38704.545477519816,-38703.78777647596,-38703.76208892756,-38706.24398502406,107.667,-249.8816408454295,-251.16609989994322,-252.50242385620368,-232.71046713386022,3779
0.1384,0.08997,0.06524,-50447.84830396217,-1.3744471080907894,-6.126643563386285,129.3138522086754,17106.2433,3.8467,338.48,15.195273338183059,-50432.65304450179,-50431.72625190519,-50431.70056435678,-50434.57786910362,128.044,-301.96635618518485,-303.621162200885,-305.31743837168324,-280.64729648268985,2327
0.99087,0.10426,0.09795,-25400.535504705287,-0.661236680392124,-5.809086688481919,140.08013376567345,10411.4931,3.9302,199.38,7.829559312177212,-25392.70593725691,-25392.221819488146,-25392.196131939738,-25394.032329057278,69.076,-169.94737805726618,-170.8503879024829,-171.74986026752595,-158.55086863086763,2338
0.31393,0.11815,0.09559,-32679.971025545205,-1.4378496375275651,-5.835209619065312,119.65825994572805,11023.9567,6.5822,246.7,9.771771989666423,-32670.19926199107,-32669.554379353674,-32669.52869180527,-32671.68835066848,90.631,-206.4355881709016,-207.52461505098108,-208.65538419723816,-192.02680552299353,3578
0.3967,0.06068,0.05396,-35241.27269400844,-1.7921418835648266,-5.565000555843345,102.66471374675243,18515.2057,3.0838,290.33,10.712143067896507,-35230.56056019242,-35229.92571855647,-35229.90003100806,-35232.044778031726,92.777,-232.81479558786668,-234.06798875984532,-235.3015353110968,-216.93564569613227,1194
0.25129,0.03133,0.03084,-68074.67526087913,-0.5099413740966421,-5.770990748047804,143.16044540784068,32772.9546,8.2829,301.05,13.100105459850878,-68061.57514072514,-68060.71931542328,-68060.69362787488,-68063.527530461,117.693,-253.3218131178728,-254.7393358422123,-256.2300299933995,-234.706993749307,293
0.32079,0.11325,0.08624,-30468.377915076686,-1.5622056716589234,-5.100230082547153,96.27454800831411,11568.3764,3.3855,218.1,8.831346488664291,-30459.546560696715,-30458.944644837862,-30458.91895728945,-30461.034397650372,82.598,-184.4227197554028,-185.40058812357893,-186.42855265342223,-171.36851990378636,617
0.35209,0.09883,0.08076,-29678.982039825678,-0.882193134909986,-6.103785999125817,142.08677909025837,12660.8326,5.1915,226.72,11.036992594255404,-29667.945027911337,-29667.361098778638,-29667.335411230233,-29669.40747664183,84.695,-216.88255628199477,-218.1481306345995,-219.35607127161347,-201.7195556476472,3037
0.11645,0.05765,0.04035,-51977.84699899434,-1.8843884821874317,-6.202291216534026,117.49611811997602,24356.1822,1.5477,305.53,11.154953952671034,-51966.69204721858,-51965.885447314045,-51965.85975976564,-51968.511917504504,110.476,-247.66696056332876,-248.90252075455646,-250.23884471241035,-230.60885015941312,3904
